record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,pollution_index,multi_disease_burden,healthcare_gap,air_quality_level
133,20,21,3,0,2017-07-16,37.09,-95.71,331,1.73,-0.57,43.3,0,0,0,34.6,49.0,60.5,32.6,3.3,20.9,11.6,80.2,66803.0,71.9,98.8,1695.4,117.29999999999998,1.462593516209476,Good
134,20,21,3,0,2017-07-23,37.09,-95.71,331,-0.48,-0.39,73.6,0,0,0,47.9,39.0,64.2,33.4,3.8,15.2,0.0,81.9,66803.0,60.7,100.0,1868.1,116.6,1.4236874236874235,Good
135,20,21,3,0,2017-07-30,37.09,-95.71,331,0.57,0.82,88.8,0,0,0,28.7,45.0,52.5,30.5,6.0,14.3,0.0,87.1,66803.0,65.6,98.2,1291.5,103.3,1.1859931113662456,Good
136,20,21,3,0,2017-08-06,37.09,-95.71,331,-2.77,0.31,52.0,0,0,0,80.3,138.0,85.8,22.9,5.6,22.3,0.0,80.3,66909.0,73.2,100.0,11081.4,136.6,1.7011207970112079,Unhealthy for Sensitive Groups
137,20,21,3,0,2017-08-13,37.09,-95.71,331,-5.94,-0.27,133.6,0,0,0,21.1,2.0,63.7,32.9,8.9,20.9,0.0,79.7,66909.0,79.2,96.0,42.2,126.4,1.5859473023839399,Good
138,20,21,3,0,2017-08-20,37.09,-95.71,331,-5.41,-0.08,92.9,0,0,0,54.6,89.0,48.2,26.1,0.0,24.4,0.0,86.9,66909.0,73.9,94.8,4859.400000000001,98.70000000000002,1.1357882623705409,Moderate
139,20,21,3,0,2017-08-27,37.09,-95.71,331,-4.32,-0.55,18.0,0,1,1,45.6,88.0,77.6,24.4,4.4,10.1,0.0,78.8,66909.0,71.8,92.8,4012.8,116.5,1.4784263959390864,Moderate
140,20,21,3,0,2017-09-03,37.09,-95.71,331,-5.49,0.04,52.9,0,0,0,29.2,50.0,54.0,30.1,6.6,18.5,0.0,81.4,67015.0,69.5,99.3,1460.0,109.19999999999999,1.3415233415233412,Good
141,20,21,3,0,2017-09-10,37.09,-95.71,331,-5.21,0.85,59.4,0,0,0,40.7,72.0,58.9,40.1,6.1,18.0,0.0,78.9,67015.0,62.1,94.1,2930.4,123.1,1.5602027883396703,Moderate
142,20,21,3,0,2017-09-17,37.09,-95.71,331,-4.69,0.92,108.1,0,0,0,54.3,89.0,48.3,31.9,2.6,15.4,0.0,84.7,67015.0,67.6,89.9,4832.7,98.19999999999999,1.1593860684769774,Moderate
143,20,21,3,0,2017-09-24,37.09,-95.71,331,-7.29,0.17,102.5,0,0,0,16.5,13.0,52.1,36.4,10.9,12.4,0.0,90.4,67015.0,67.7,99.2,214.5,111.80000000000001,1.2367256637168142,Good
144,20,21,3,0,2017-10-01,37.09,-95.71,331,-8.2,0.18,54.0,0,0,0,76.3,116.0,76.0,29.0,5.8,16.8,0.0,82.4,67121.0,68.2,100.0,8850.8,127.6,1.548543689320388,Unhealthy for Sensitive Groups
145,20,21,3,0,2017-10-08,37.09,-95.71,331,-2.88,0.03,0.0,0,0,0,91.5,147.0,70.2,31.4,0.0,32.1,0.0,83.7,67121.0,76.0,98.1,13450.5,133.7,1.5973715651135003,Unhealthy for Sensitive Groups
146,20,21,3,0,2017-10-15,37.09,-95.71,331,-1.97,0.64,35.1,0,0,0,49.6,89.0,88.2,34.2,10.9,17.3,0.0,80.2,67121.0,75.5,97.7,4414.400000000001,150.60000000000002,1.8778054862842894,Moderate
147,20,21,3,0,2017-10-22,37.09,-95.71,331,-2.38,-0.21,15.8,0,0,0,39.7,74.0,67.1,32.6,6.5,15.3,0.0,86.1,67121.0,74.0,100.0,2937.8,121.49999999999999,1.411149825783972,Moderate
148,20,21,3,0,2017-10-29,37.09,-95.71,331,-2.85,0.23,76.7,0,0,0,44.0,53.0,61.6,27.4,3.0,17.8,0.0,83.1,67121.0,68.5,90.3,2332.0,109.8,1.3212996389891698,Moderate
149,20,21,3,0,2017-11-05,37.09,-95.71,331,-3.77,-0.35,66.9,0,0,0,70.1,81.0,63.4,24.4,2.2,22.6,0.0,84.4,67227.0,68.7,89.7,5678.099999999999,112.6,1.3341232227488151,Moderate
150,20,21,3,0,2017-11-12,37.09,-95.71,331,-5.65,0.09,58.4,0,0,0,82.3,104.0,44.5,31.4,10.4,24.7,0.0,79.6,67227.0,67.5,100.0,8559.199999999999,111.00000000000001,1.3944723618090455,Unhealthy for Sensitive Groups
151,20,21,3,0,2017-11-19,37.09,-95.71,331,-1.54,0.31,85.3,0,0,0,111.9,174.0,78.5,31.4,0.0,15.0,0.0,80.0,67227.0,67.4,100.0,19470.600000000002,124.9,1.56125,Unhealthy
152,20,21,3,0,2017-11-26,37.09,-95.71,331,0.51,0.06,57.1,0,0,0,40.4,63.0,70.4,26.0,3.0,17.0,0.0,85.1,67227.0,65.9,97.4,2545.2,116.4,1.3678025851938898,Moderate
153,20,21,3,0,2017-12-03,37.09,-95.71,331,-0.38,0.16,87.0,0,0,0,39.2,65.0,60.7,32.1,3.3,6.3,0.0,85.4,67333.0,77.1,100.0,2548.0,102.4,1.199063231850117,Moderate
154,20,21,3,0,2017-12-10,37.09,-95.71,331,2.45,0.1,71.8,0,0,0,30.2,41.0,65.2,36.5,4.6,16.3,0.0,75.6,67333.0,73.0,92.5,1238.2,122.6,1.6216931216931216,Good
155,20,21,3,0,2017-12-17,37.09,-95.71,331,-0.2,-0.55,55.2,0,0,0,45.3,61.0,78.1,28.9,5.9,21.6,0.0,84.5,67333.0,75.2,99.4,2763.2999999999997,134.5,1.5917159763313609,Moderate
156,20,21,3,0,2017-12-24,37.09,-95.71,331,-0.3,-0.72,99.7,0,0,0,49.5,61.0,56.1,32.0,1.4,26.7,0.0,84.3,67333.0,73.2,98.1,3019.5,116.2,1.3784104389086596,Moderate
157,20,21,3,0,2017-12-31,37.09,-95.71,331,1.72,-0.02,81.2,0,0,0,18.7,39.0,50.5,28.8,2.0,5.7,0.0,82.4,67333.0,82.1,100.0,729.3,87.0,1.0558252427184465,Good
158,20,21,3,0,2018-01-07,37.09,-95.71,331,3.24,0.07,101.2,0,0,0,10.2,32.0,60.2,34.0,6.3,18.6,4.4,80.8,67439.0,73.0,98.0,326.4,119.1,1.474009900990099,Good
159,20,21,3,0,2018-01-14,37.09,-95.71,331,4.92,0.84,52.4,0,0,0,12.8,22.0,54.4,35.0,5.7,17.4,11.8,82.2,67439.0,62.0,95.6,281.6,112.5,1.3686131386861313,Good
160,20,21,3,0,2018-01-21,37.09,-95.71,331,2.35,-0.03,144.0,0,0,0,31.7,51.0,46.9,26.8,3.9,16.9,5.6,83.2,67439.0,72.8,94.2,1616.7,94.5,1.1358173076923077,Moderate
161,20,21,3,0,2018-01-28,37.09,-95.71,331,7.51,0.63,146.0,0,0,0,5.4,4.0,39.1,32.0,6.4,23.4,9.2,80.0,67439.0,68.4,100.0,21.6,100.9,1.26125,Good
162,20,21,3,0,2018-02-04,37.09,-95.71,331,11.52,-0.74,108.2,0,0,0,25.1,41.0,65.9,23.2,11.6,9.0,14.7,78.8,67544.0,69.6,98.7,1029.1000000000001,109.7,1.3921319796954315,Good
163,20,21,3,0,2018-02-11,37.09,-95.71,331,9.0,0.25,107.9,0,0,0,46.7,100.0,50.4,32.2,3.0,20.6,12.6,87.9,67544.0,66.8,100.0,4670.0,106.19999999999999,1.2081911262798632,Moderate
165,20,21,3,0,2018-02-25,37.09,-95.71,331,8.51,0.03,175.9,0,0,0,18.7,39.0,53.8,26.9,9.0,25.6,8.5,80.4,67544.0,60.7,100.0,729.3,115.29999999999998,1.4340796019900495,Good
169,20,21,3,0,2018-03-25,37.09,-95.71,331,12.11,-0.51,139.7,0,0,0,43.6,50.0,51.1,31.8,6.7,16.2,13.0,80.7,67650.0,77.3,91.1,2180.0,105.80000000000001,1.3110285006195788,Good
170,20,21,3,0,2018-04-01,37.09,-95.71,331,11.27,0.97,131.5,0,0,0,44.2,87.0,69.8,27.3,8.2,13.5,15.1,91.8,67756.0,71.3,100.0,3845.4,118.8,1.2941176470588236,Moderate
174,20,21,3,0,2018-04-29,37.09,-95.71,331,13.79,0.1,96.3,0,0,0,15.0,2.0,39.3,36.1,3.1,26.2,19.4,86.2,67756.0,61.5,94.2,30.0,104.7,1.21461716937355,Good
175,20,21,3,0,2018-05-06,37.09,-95.71,331,9.11,-0.21,117.9,1,0,1,49.0,68.0,53.4,28.4,5.8,13.7,15.9,82.6,67862.0,71.2,99.5,3332.0,101.3,1.2263922518159807,Moderate
176,20,21,3,0,2018-05-13,37.09,-95.71,331,7.32,-0.05,82.4,0,0,0,65.8,114.0,51.3,25.1,0.5,15.3,8.7,79.5,67862.0,62.8,95.1,7501.2,92.2,1.159748427672956,Unhealthy for Sensitive Groups
177,20,21,3,0,2018-05-20,37.09,-95.71,331,8.57,0.1,85.1,0,0,0,47.4,70.0,66.1,31.5,2.6,26.0,17.9,77.8,67862.0,75.9,100.0,3318.0,126.19999999999999,1.6221079691516709,Moderate
179,20,21,3,0,2018-06-03,37.09,-95.71,331,7.73,0.04,132.6,0,0,0,25.1,46.0,47.3,30.1,4.5,19.6,8.1,81.2,67968.0,69.3,100.0,1154.6000000000001,101.5,1.25,Good
180,20,21,3,0,2018-06-10,37.09,-95.71,331,2.5,0.94,135.9,0,0,0,0.5,11.0,45.1,36.0,5.9,17.3,0.0,80.0,67968.0,66.5,95.2,5.5,104.3,1.30375,Good
181,20,21,3,0,2018-06-17,37.09,-95.71,331,4.66,-0.29,110.3,0,0,0,75.1,104.0,74.9,31.1,6.4,18.9,7.5,85.1,67968.0,72.4,93.6,7810.4,131.3,1.5428907168037604,Unhealthy for Sensitive Groups
182,20,21,3,0,2018-06-24,37.09,-95.71,331,5.62,-0.31,86.3,0,0,0,59.8,87.0,78.7,40.3,2.6,11.6,7.3,86.9,67968.0,73.6,98.6,5202.599999999999,133.2,1.5327963176064439,Moderate
183,20,21,3,0,2018-07-01,37.09,-95.71,331,0.21,0.42,62.2,0,0,0,90.6,166.0,69.5,29.3,7.6,16.6,0.0,82.4,68074.0,70.1,90.1,15039.599999999999,123.0,1.4927184466019416,Unhealthy
184,20,21,3,0,2018-07-08,37.09,-95.71,331,0.54,-0.17,118.8,0,0,0,4.8,19.0,48.7,27.7,7.4,20.2,0.0,80.7,68074.0,74.8,98.1,91.2,104.00000000000001,1.2887236679058243,Good
185,20,21,3,0,2018-07-15,37.09,-95.71,331,-1.2,-0.34,159.3,0,0,0,59.3,105.0,63.1,25.0,8.0,12.8,0.0,85.7,68074.0,73.5,99.8,6226.5,108.89999999999999,1.2707117852975494,Unhealthy for Sensitive Groups
186,20,21,3,0,2018-07-22,37.09,-95.71,331,-4.23,-0.63,66.6,0,0,0,57.1,98.0,68.9,27.7,3.8,26.5,0.0,84.1,68074.0,71.8,94.8,5595.8,126.9,1.5089179548156957,Moderate
187,20,21,3,0,2018-07-29,37.09,-95.71,331,-2.9,0.44,65.1,0,0,0,90.6,132.0,81.4,28.3,4.1,19.0,0.0,82.1,68074.0,62.9,100.0,11959.199999999999,132.8,1.6175395858708894,Unhealthy for Sensitive Groups
188,20,21,3,0,2018-08-05,37.09,-95.71,331,-2.84,-0.3,36.7,0,0,0,55.5,90.0,45.7,35.6,9.0,6.8,0.0,78.6,68180.0,75.3,99.7,4995.0,97.10000000000001,1.2353689567430028,Moderate
189,20,21,3,0,2018-08-12,37.09,-95.71,331,-0.39,-0.05,70.3,0,0,0,101.4,156.0,71.3,28.1,2.6,20.7,0.0,82.1,68180.0,67.6,93.3,15818.400000000001,122.7,1.4945188794153472,Unhealthy
191,20,21,3,0,2018-08-26,37.09,-95.71,331,-7.88,-0.02,40.2,0,0,0,87.7,137.0,73.3,29.4,8.1,17.6,0.0,84.0,68180.0,68.6,100.0,12014.9,128.39999999999998,1.5285714285714282,Unhealthy for Sensitive Groups
192,20,21,3,0,2018-09-02,37.09,-95.71,331,-4.13,0.17,28.0,0,1,1,84.4,119.0,56.6,34.0,3.1,12.6,0.0,75.9,68286.0,66.1,81.7,10043.6,106.29999999999998,1.4005270092226612,Unhealthy for Sensitive Groups
193,20,21,3,0,2018-09-09,37.09,-95.71,331,-2.83,0.71,62.3,0,0,0,19.1,26.0,55.7,36.6,7.0,14.8,0.0,84.6,68286.0,72.3,100.0,496.6,114.10000000000001,1.3486997635933808,Good
194,20,21,3,0,2018-09-16,37.09,-95.71,331,-3.34,0.12,83.6,0,0,0,53.5,67.0,80.1,34.1,3.7,16.1,0.0,83.4,68286.0,72.3,100.0,3584.5,134.0,1.606714628297362,Moderate
195,20,21,3,0,2018-09-23,37.09,-95.71,331,-1.71,0.61,46.1,0,0,0,74.3,96.0,76.3,42.1,4.3,14.3,0.0,81.4,68286.0,64.6,95.8,7132.799999999999,137.0,1.683046683046683,Moderate
196,20,21,3,0,2018-09-30,37.09,-95.71,331,-7.99,0.08,67.1,0,0,0,23.9,59.0,62.3,35.6,3.0,22.8,0.0,84.2,68286.0,74.5,100.0,1410.1,123.7,1.4691211401425177,Moderate
197,20,21,3,0,2018-10-07,37.09,-95.71,331,-7.48,-0.37,58.1,0,0,0,24.7,44.0,43.7,32.4,1.3,21.3,0.0,83.3,68391.0,66.5,100.0,1086.8,98.69999999999999,1.184873949579832,Good
198,20,21,3,0,2018-10-14,37.09,-95.71,331,-6.05,-0.43,0.0,0,1,1,51.7,85.0,60.1,28.2,1.3,24.3,0.0,84.4,68391.0,65.5,82.4,4394.5,113.89999999999999,1.3495260663507107,Moderate
199,20,21,3,0,2018-10-21,37.09,-95.71,331,-6.11,0.14,77.2,0,0,0,24.3,42.0,60.4,30.2,3.5,24.6,0.0,78.9,68391.0,60.9,100.0,1020.6,118.69999999999999,1.5044359949302912,Good
200,20,21,3,0,2018-10-28,37.09,-95.71,331,-2.93,0.74,63.2,0,0,0,74.1,142.0,81.9,35.4,9.9,27.3,0.0,80.8,68391.0,67.5,93.0,10522.199999999999,154.50000000000003,1.9121287128712876,Unhealthy for Sensitive Groups
201,20,21,3,0,2018-11-04,37.09,-95.71,331,-2.42,0.16,40.6,0,0,0,65.9,77.0,71.2,36.4,6.6,22.0,0.0,86.1,68497.0,69.7,96.5,5074.3,136.2,1.5818815331010452,Moderate
202,20,21,3,0,2018-11-11,37.09,-95.71,331,-0.9,0.36,44.9,0,0,0,51.1,57.0,76.4,37.2,1.1,22.8,0.0,83.6,68497.0,64.9,93.7,2912.7000000000003,137.5,1.6447368421052633,Moderate
203,20,21,3,0,2018-11-18,37.09,-95.71,331,-3.37,0.99,81.6,0,0,0,55.5,91.0,80.0,39.2,6.5,13.6,3.1,77.5,68497.0,64.5,98.2,5050.5,139.3,1.7974193548387098,Moderate
204,20,21,3,0,2018-11-25,37.09,-95.71,331,-0.74,0.15,79.7,0,0,0,0.6,18.0,42.1,30.0,7.8,19.8,0.0,81.5,68497.0,74.0,100.0,10.799999999999999,99.69999999999999,1.2233128834355826,Good
205,20,21,3,0,2018-12-02,37.09,-95.71,331,-1.34,0.19,34.0,0,0,0,78.1,121.0,74.2,36.9,4.6,17.6,0.0,80.5,68603.0,71.7,100.0,9450.099999999999,133.29999999999998,1.6559006211180123,Unhealthy for Sensitive Groups
206,20,21,3,0,2018-12-09,37.09,-95.71,331,-0.49,-0.25,44.1,0,0,0,7.9,8.0,35.4,26.4,3.2,23.8,0.0,80.8,68603.0,66.2,97.8,63.2,88.8,1.099009900990099,Good
207,20,21,3,0,2018-12-16,37.09,-95.71,331,3.52,-0.49,58.4,0,0,0,56.6,98.0,63.2,18.0,4.5,25.3,3.0,79.0,68603.0,71.2,94.4,5546.8,111.0,1.4050632911392404,Moderate
208,20,21,3,0,2018-12-23,37.09,-95.71,331,1.76,-0.63,97.9,0,0,0,19.2,28.0,36.9,24.9,1.4,6.9,0.7,84.5,68603.0,78.2,100.0,537.6,70.1,0.829585798816568,Good
210,20,21,3,0,2019-01-06,37.09,-95.71,331,5.76,-0.18,25.2,0,0,0,48.9,69.0,83.7,37.2,11.7,17.7,7.5,79.0,68709.0,62.4,100.0,3374.1,150.29999999999998,1.90253164556962,Moderate
211,20,21,3,0,2019-01-13,37.09,-95.71,331,5.04,-0.47,71.2,0,0,0,24.8,28.0,52.1,24.9,7.5,13.0,5.7,80.3,68709.0,76.1,97.2,694.4,97.5,1.2141967621419676,Good
212,20,21,3,0,2019-01-20,37.09,-95.71,331,5.07,0.67,99.3,0,0,0,26.9,48.0,47.0,36.8,6.2,17.0,0.4,86.2,68709.0,65.6,100.0,1291.1999999999998,107.0,1.2412993039443154,Good
213,20,21,3,0,2019-01-27,37.09,-95.71,331,5.14,0.31,35.3,0,0,0,38.3,57.0,52.4,26.9,3.0,20.0,3.8,80.7,68709.0,58.8,89.1,2183.1,102.3,1.2676579925650557,Moderate
215,20,21,3,0,2019-02-10,37.09,-95.71,331,8.13,-0.17,141.9,0,0,0,26.1,39.0,53.6,26.3,6.0,10.9,14.5,81.1,68815.0,67.9,94.1,1017.9000000000001,96.80000000000001,1.1935881627620224,Good
216,20,21,3,0,2019-02-17,37.09,-95.71,331,11.23,-0.18,120.2,1,0,1,53.1,107.0,66.2,33.9,5.3,25.0,21.4,82.3,68815.0,73.2,98.8,5681.7,130.39999999999998,1.5844471445929524,Unhealthy for Sensitive Groups
219,20,21,3,0,2019-03-10,37.09,-95.71,331,11.18,0.85,88.6,0,0,0,86.0,125.0,81.7,28.7,7.8,16.0,14.4,83.2,68921.0,65.8,90.3,10750.0,134.2,1.612980769230769,Unhealthy for Sensitive Groups
221,20,21,3,0,2019-03-24,37.09,-95.71,331,12.22,0.23,70.0,0,0,0,22.0,40.0,61.7,32.0,2.3,13.4,18.5,83.8,68921.0,70.7,96.4,880.0,109.4,1.3054892601431982,Good
223,20,21,3,0,2019-04-07,37.09,-95.71,331,7.06,0.6,132.7,0,0,0,44.3,34.0,60.0,38.8,3.4,13.1,5.4,86.2,69027.0,69.7,95.5,1506.1999999999998,115.3,1.3375870069605567,Good
224,20,21,3,0,2019-04-14,37.09,-95.71,331,10.51,-0.19,80.0,2,0,2,0.0,6.0,55.9,34.3,3.5,18.7,19.1,79.5,69027.0,65.7,100.0,0.0,112.39999999999999,1.4138364779874213,Good
225,20,21,3,0,2019-04-21,37.09,-95.71,331,10.49,0.31,107.4,0,0,0,42.8,68.0,53.8,32.4,6.5,17.4,12.3,83.7,69027.0,59.1,100.0,2910.3999999999996,110.1,1.3154121863799282,Moderate
229,20,21,3,0,2019-05-19,37.09,-95.71,331,7.83,0.05,152.5,0,0,0,12.2,39.0,48.9,30.6,4.0,24.9,15.6,80.3,69132.0,72.2,94.0,475.79999999999995,108.4,1.3499377334993774,Good
230,20,21,3,0,2019-05-26,37.09,-95.71,331,5.48,-1.04,141.4,0,0,0,23.5,30.0,72.0,22.4,2.5,17.4,0.0,81.0,69132.0,71.7,97.9,705.0,114.30000000000001,1.4111111111111112,Good
231,20,21,3,0,2019-06-02,37.09,-95.71,331,5.54,0.04,102.0,0,0,0,26.6,35.0,57.2,29.3,5.1,15.1,10.6,83.5,69238.0,70.5,97.2,931.0,106.69999999999999,1.2778443113772453,Good
232,20,21,3,0,2019-06-09,37.09,-95.71,331,5.71,-0.78,105.3,0,0,0,13.4,34.0,51.6,30.0,3.1,18.9,12.0,84.5,69238.0,68.7,96.8,455.6,103.6,1.2260355029585799,Good
233,20,21,3,0,2019-06-16,37.09,-95.71,331,6.22,-0.18,31.0,0,0,0,38.6,68.0,53.8,29.0,3.0,8.8,3.6,83.2,69238.0,73.4,87.9,2624.8,94.6,1.1370192307692306,Moderate
234,20,21,3,0,2019-06-23,37.09,-95.71,331,1.63,0.39,107.3,0,0,0,34.2,49.0,52.2,25.2,10.1,14.2,5.6,79.1,69238.0,65.7,100.0,1675.8000000000002,101.7,1.2857142857142858,Good
235,20,21,3,0,2019-06-30,37.09,-95.71,331,4.09,-0.07,71.7,0,0,0,60.9,84.0,54.0,33.4,1.6,21.1,7.6,83.9,69238.0,68.1,100.0,5115.599999999999,110.1,1.3122765196662691,Moderate
236,20,21,3,0,2019-07-07,37.09,-95.71,331,0.69,0.79,42.0,0,0,0,42.2,60.0,68.7,39.5,8.2,19.6,0.0,87.8,69344.0,60.9,93.2,2532.0,136.0,1.5489749430523918,Moderate
237,20,21,3,0,2019-07-14,37.09,-95.71,331,-2.54,-0.3,105.8,0,0,0,44.1,80.0,68.7,35.8,5.9,21.8,0.0,81.1,69344.0,72.9,97.8,3528.0,132.20000000000002,1.6300863131935885,Moderate
238,20,21,3,0,2019-07-21,37.09,-95.71,331,1.99,0.54,117.5,0,0,0,77.1,129.0,55.9,41.9,7.8,14.7,2.1,78.5,69344.0,64.8,100.0,9945.9,120.3,1.532484076433121,Unhealthy for Sensitive Groups
239,20,21,3,0,2019-07-28,37.09,-95.71,331,-2.3,0.45,94.6,0,0,0,49.2,70.0,43.6,31.2,6.6,16.9,0.0,82.7,69344.0,69.1,98.1,3444.0,98.29999999999998,1.1886336154776298,Moderate
240,20,21,3,0,2019-08-04,37.09,-95.71,331,-2.07,0.81,0.0,0,0,0,85.2,109.0,77.4,38.8,5.0,32.8,0.0,84.8,69450.0,75.3,98.9,9286.800000000001,154.0,1.8160377358490567,Unhealthy for Sensitive Groups
241,20,21,3,0,2019-08-11,37.09,-95.71,331,-1.41,-0.27,61.2,0,0,0,1.3,11.0,53.4,31.8,8.2,20.3,0.0,86.1,69450.0,65.6,96.2,14.3,113.7,1.3205574912891986,Good
242,20,21,3,0,2019-08-18,37.09,-95.71,331,-0.12,-0.03,52.2,0,0,0,26.9,58.0,64.7,39.6,2.4,16.6,0.0,79.9,69450.0,73.2,98.7,1560.1999999999998,123.30000000000001,1.5431789737171464,Moderate
243,20,21,3,0,2019-08-25,37.09,-95.71,331,-1.85,0.45,20.3,0,0,0,89.8,135.0,73.9,35.3,13.3,19.0,0.0,78.3,69450.0,77.1,91.8,12123.0,141.5,1.8071519795657727,Unhealthy for Sensitive Groups
244,20,21,3,0,2019-09-01,37.09,-95.71,331,-5.32,-0.05,26.6,0,1,1,90.2,98.0,89.8,31.5,1.4,13.1,0.0,85.9,69556.0,62.3,79.0,8839.6,135.8,1.5809080325960418,Moderate
245,20,21,3,0,2019-09-08,37.09,-95.71,331,-3.88,-0.37,49.5,0,0,0,24.5,53.0,67.9,30.8,6.1,27.3,0.0,88.7,69556.0,64.1,100.0,1298.5,132.1,1.4892897406989853,Moderate
246,20,21,3,0,2019-09-15,37.09,-95.71,331,-6.9,-0.09,54.0,0,0,0,47.9,57.0,75.6,41.2,5.6,14.0,0.0,83.9,69556.0,71.3,100.0,2730.2999999999997,136.39999999999998,1.6257449344457684,Moderate
247,20,21,3,0,2019-09-22,37.09,-95.71,331,-5.07,-0.2,7.7,0,0,0,79.3,132.0,76.2,30.7,8.9,14.5,0.0,84.3,69556.0,67.4,100.0,10467.6,130.3,1.5456702253855281,Unhealthy for Sensitive Groups
248,20,21,3,0,2019-09-29,37.09,-95.71,331,-7.0,-0.92,64.3,0,0,0,37.8,54.0,69.0,30.5,8.7,12.6,0.0,79.0,69556.0,67.1,88.5,2041.1999999999998,120.8,1.5291139240506328,Moderate
249,20,21,3,0,2019-10-06,37.09,-95.71,331,-4.69,-0.39,37.5,0,0,0,61.0,89.0,63.3,21.8,5.1,8.2,0.0,81.9,69662.0,65.4,98.6,5429.0,98.39999999999999,1.2014652014652012,Moderate
250,20,21,3,0,2019-10-13,37.09,-95.71,331,-3.06,0.89,7.4,0,0,0,45.4,71.0,67.6,35.1,4.8,12.5,0.0,79.4,69662.0,79.0,91.3,3223.4,119.99999999999999,1.5113350125944582,Moderate
251,20,21,3,0,2019-10-20,37.09,-95.71,331,-5.28,-0.39,57.4,0,0,0,30.3,78.0,71.0,29.1,8.1,24.0,0.0,85.1,69662.0,65.9,100.0,2363.4,132.2,1.553466509988249,Moderate
252,20,21,3,0,2019-10-27,37.09,-95.71,331,-4.08,-0.69,19.9,0,0,0,50.5,58.0,57.6,27.4,8.6,20.1,0.0,83.8,69662.0,65.8,100.0,2929.0,113.69999999999999,1.3568019093078758,Moderate
254,20,21,3,0,2019-11-10,37.09,-95.71,331,-1.62,0.01,17.1,0,0,0,42.8,62.0,71.3,31.1,1.1,15.8,0.0,83.7,69768.0,69.6,100.0,2653.6,119.3,1.4253285543608123,Moderate
255,20,21,3,0,2019-11-17,37.09,-95.71,331,-6.2,0.63,60.1,0,0,0,82.6,131.0,85.8,35.5,9.0,21.1,0.0,84.2,69768.0,81.4,100.0,10820.599999999999,151.4,1.7980997624703088,Unhealthy for Sensitive Groups
256,20,21,3,0,2019-11-24,37.09,-95.71,331,-4.47,-0.55,65.0,0,0,0,50.6,67.0,66.6,35.2,7.1,12.8,0.0,81.2,69768.0,66.0,97.8,3390.2000000000003,121.69999999999999,1.4987684729064037,Moderate
257,20,21,3,0,2019-12-01,37.09,-95.71,331,-2.06,-0.53,56.4,0,0,0,34.7,8.0,80.9,32.8,3.9,18.6,0.0,83.0,69874.0,78.5,100.0,277.6,136.20000000000002,1.640963855421687,Good
258,20,21,3,0,2019-12-08,37.09,-95.71,331,1.81,0.19,24.5,0,0,0,42.9,77.0,46.5,31.5,6.0,19.2,0.0,82.8,69874.0,64.9,95.8,3303.2999999999997,103.2,1.2463768115942029,Moderate
259,20,21,3,0,2019-12-15,37.09,-95.71,331,-1.56,0.99,0.0,0,1,1,51.9,63.0,60.4,42.6,7.0,13.9,0.0,84.0,69874.0,65.4,83.7,3269.7,123.9,1.475,Moderate
260,20,21,3,0,2019-12-22,37.09,-95.71,331,0.54,0.36,131.9,0,0,0,54.0,80.0,64.4,30.0,8.5,15.4,0.0,78.4,69874.0,70.3,97.2,4320.0,118.30000000000001,1.5089285714285714,Moderate
261,20,21,3,0,2019-12-29,37.09,-95.71,331,3.22,0.07,93.6,0,0,0,27.9,60.0,49.6,38.9,0.0,20.7,3.3,86.3,69874.0,66.0,100.0,1674.0,109.2,1.2653534183082271,Moderate
262,20,21,3,0,2020-01-05,37.09,-95.71,331,-0.9,0.35,8.6,0,0,0,68.2,90.0,60.5,30.3,9.1,12.7,0.0,77.3,69979.0,67.4,100.0,6138.0,112.6,1.4566623544631307,Moderate
263,20,21,3,0,2020-01-12,37.09,-95.71,331,2.13,0.23,165.3,0,0,0,0.0,10.0,41.9,30.9,4.5,20.2,6.0,86.6,69979.0,74.4,94.4,0.0,97.5,1.1258660508083143,Good
264,20,21,3,0,2020-01-19,37.09,-95.71,331,6.04,0.45,136.8,0,0,0,4.8,7.0,46.1,24.4,6.0,31.1,0.0,82.9,69979.0,69.8,100.0,33.6,107.6,1.29794933655006,Good
265,20,21,3,0,2020-01-26,37.09,-95.71,331,6.08,-0.55,104.3,0,0,0,20.2,3.0,68.0,32.1,5.2,19.6,12.0,81.6,69979.0,71.1,100.0,60.599999999999994,124.9,1.530637254901961,Good
266,20,21,3,0,2020-02-02,37.09,-95.71,331,9.78,0.26,107.3,0,0,0,24.2,24.0,51.0,27.6,6.6,9.3,6.3,83.1,70085.0,79.3,96.1,580.8,94.49999999999999,1.1371841155234657,Good
267,20,21,3,0,2020-02-09,37.09,-95.71,331,4.95,0.15,83.8,0,0,0,4.2,26.0,63.1,30.2,8.0,28.0,8.2,84.4,70085.0,72.4,100.0,109.2,129.3,1.5319905213270142,Good
